timestamp,event_type,source,severity_level,anomaly_label
2024-08-12 22:06:09,user_creation,system,high,0
2024-08-15 06:15:10,user_creation,user,low,0
2024-08-15 08:38:29,file_modification,system,medium,0
2024-08-10 19:29:42,process_start,application,low,0
2024-08-09 21:15:03,process_start,user,low,0
2024-08-07 12:21:21,file_modification,user,high,0
2024-08-10 11:50:00,user_creation,system,low,0
2024-08-14 13:37:35,process_start,application,low,0
2024-08-03 20:29:08,file_modification,application,medium,0
2024-08-05 23:57:41,process_start,user,low,0
2024-08-01 20:25:06,user_creation,application,high,0
2024-08-20 04:25:42,user_creation,system,high,0
2024-08-15 22:16:55,user_creation,application,high,0
2024-08-20 13:44:17,user_creation,application,medium,0
2024-08-07 07:00:31,user_creation,user,low,0
2024-08-28 10:18:42,file_modification,system,high,0
2024-08-15 16:52:33,process_start,application,medium,0
2024-08-23 09:13:45,file_modification,application,high,0
2024-08-26 00:07:23,user_creation,user,high,0
2024-08-16 22:41:33,process_start,system,low,0
2024-08-23 06:11:53,user_creation,system,medium,0
2024-08-10 03:37:38,user_creation,user,high,0
2024-08-11 11:57:16,process_start,user,high,0
2024-08-06 08:58:47,user_creation,system,high,0
2024-08-09 06:49:19,file_modification,system,low,0
2024-08-28 05:59:19,user_creation,system,low,0
2024-08-26 09:58:30,process_start,application,medium,0
2024-08-13 13:01:22,process_start,user,medium,0
2024-08-05 13:25:07,file_modification,system,high,0
2024-08-29 06:47:29,process_start,application,high,0
2024-08-22 06:50:39,process_start,application,medium,0
2024-08-15 16:12:27,user_creation,application,high,0
2024-08-10 17:42:11,user_creation,user,high,0
2024-08-21 06:49:35,process_start,application,medium,0
2024-08-09 06:33:48,process_start,application,high,0
2024-08-02 16:59:30,user_creation,system,high,0
2024-08-28 09:41:09,user_creation,user,high,0
2024-08-04 23:59:15,file_modification,user,high,0
2024-08-25 02:43:35,process_start,user,high,0
2024-08-07 21:00:16,file_modification,system,medium,0
2024-08-03 05:23:49,file_modification,user,medium,0
2024-08-04 16:52:04,user_creation,system,medium,0
2024-08-11 12:23:33,process_start,user,medium,0
2024-08-18 14:24:36,file_modification,application,medium,0
2024-08-07 18:52:55,process_start,system,medium,1
2024-08-16 23:36:36,process_start,system,low,0
2024-08-08 12:16:06,user_creation,application,medium,0
2024-08-05 15:52:49,user_creation,user,medium,0
2024-08-18 14:45:31,process_start,system,high,0
2024-08-04 14:20:53,user_creation,application,medium,0
2024-08-06 20:47:31,file_modification,system,low,0
2024-08-29 03:33:06,user_creation,system,low,0
2024-08-18 23:11:42,file_modification,user,high,0
2024-08-11 00:49:09,user_creation,user,medium,0
2024-08-21 14:16:59,process_start,user,low,0
2024-08-10 13:56:22,process_start,system,medium,0
2024-08-26 14:39:06,process_start,application,medium,0
2024-08-04 14:28:01,file_modification,system,high,0
2024-08-14 10:07:02,process_start,system,high,0
2024-08-08 01:54:14,user_creation,application,low,0
2024-08-01 18:55:10,process_start,system,high,0
2024-08-27 16:44:26,file_modification,system,high,0
2024-08-15 10:18:28,process_start,user,medium,0
2024-08-24 17:28:41,file_modification,user,medium,0
2024-08-26 12:25:36,process_start,user,medium,0
2024-08-22 06:30:59,process_start,application,medium,0
2024-08-30 07:45:00,file_modification,user,medium,0
2024-08-18 11:36:03,process_start,application,high,0
2024-08-08 00:48:32,file_modification,system,high,0
2024-08-01 16:58:47,user_creation,user,high,0
2024-08-09 03:55:44,file_modification,application,medium,0
2024-08-29 16:32:26,file_modification,system,high,0
2024-08-22 18:25:20,process_start,application,medium,0
2024-08-05 07:09:32,process_start,user,medium,0
2024-08-15 10:36:02,file_modification,system,low,0
2024-08-04 04:03:19,process_start,user,low,0
2024-08-02 11:00:13,user_creation,system,high,0
2024-08-11 20:25:38,process_start,system,low,0
2024-08-19 22:07:53,user_creation,system,high,0
2024-08-21 23:59:18,file_modification,system,low,0
2024-08-08 01:46:43,process_start,user,medium,0
2024-08-10 17:46:11,file_modification,application,low,0
2024-08-11 16:47:02,user_creation,system,low,0
2024-08-06 03:41:35,file_modification,system,high,0
2024-08-03 15:17:29,file_modification,system,high,0
2024-08-14 09:58:36,user_creation,system,low,0
2024-08-11 15:44:46,file_modification,application,low,0
2024-08-24 14:15:28,user_creation,application,high,0
2024-08-04 11:52:43,file_modification,system,low,0
2024-08-08 20:14:59,file_modification,user,low,0
2024-08-12 08:59:35,process_start,application,medium,0
2024-08-30 17:09:07,file_modification,system,low,0
2024-08-19 10:46:58,user_creation,user,high,0
2024-08-25 18:48:58,file_modification,system,low,0
2024-08-04 07:38:12,process_start,system,high,0
2024-08-27 02:56:37,process_start,application,medium,0
2024-08-16 17:15:57,user_creation,system,high,0
2024-08-17 11:52:39,process_start,application,medium,0
2024-08-06 16:00:32,process_start,system,high,0
2024-08-05 21:15:14,file_modification,application,medium,0
2024-08-16 08:06:07,file_modification,system,low,0
2024-08-18 09:43:21,file_modification,application,medium,0
2024-08-23 12:45:24,process_start,system,low,0
2024-08-19 08:06:01,process_start,system,high,0
2024-08-10 12:20:01,user_creation,user,medium,0
2024-08-17 12:15:47,user_creation,system,medium,0
2024-08-12 18:30:41,process_start,application,medium,0
2024-08-03 23:35:37,process_start,application,medium,0
2024-08-05 21:43:28,file_modification,application,high,0
2024-08-17 00:33:22,process_start,user,low,0
2024-08-26 05:21:37,user_creation,system,low,0
2024-08-05 19:00:20,process_start,application,high,0
2024-08-02 15:14:41,process_start,application,medium,1
2024-08-16 15:50:44,process_start,application,high,0
2024-08-03 16:32:38,user_creation,application,low,0
2024-08-20 17:11:15,process_start,system,low,0
2024-08-09 13:14:41,file_modification,system,low,0
2024-08-05 03:21:05,user_creation,application,high,0
2024-08-29 17:56:27,user_creation,system,low,0
2024-08-03 14:22:29,process_start,system,low,0
2024-08-21 00:58:01,process_start,user,high,1
2024-08-10 03:16:25,file_modification,user,low,0
2024-08-02 05:42:41,user_creation,system,medium,0
2024-08-11 17:09:09,process_start,application,medium,0
2024-08-02 09:00:59,user_creation,system,high,0
2024-08-06 05:26:02,process_start,application,high,0
2024-08-03 11:21:48,file_modification,system,medium,0
2024-08-08 12:51:06,user_creation,user,low,0
2024-08-07 12:17:32,user_creation,user,low,0
2024-08-28 04:33:56,file_modification,user,low,0
2024-08-05 19:57:12,user_creation,system,high,0
2024-08-06 10:56:46,file_modification,user,medium,0
2024-08-24 09:57:45,process_start,application,high,0
2024-08-16 08:21:07,process_start,application,low,0
2024-08-22 11:23:17,process_start,user,low,0
2024-08-30 18:49:52,file_modification,application,low,0
2024-08-05 19:22:11,file_modification,user,low,0
2024-08-06 16:42:23,process_start,application,medium,0
2024-08-30 19:25:50,file_modification,system,medium,0
2024-08-11 20:28:12,user_creation,application,high,0
2024-08-16 07:47:39,user_creation,user,medium,0
2024-08-22 01:46:53,process_start,user,medium,0
2024-08-01 01:29:35,file_modification,user,medium,0
2024-08-17 14:47:44,process_start,user,medium,0
2024-08-05 01:15:37,file_modification,user,low,0
2024-08-22 23:18:05,user_creation,application,low,0
2024-08-16 03:34:49,file_modification,user,high,0
2024-08-04 21:03:47,user_creation,application,high,0
2024-08-12 08:49:52,user_creation,application,medium,0
2024-08-22 00:43:45,file_modification,user,medium,0
2024-08-12 05:32:15,file_modification,system,low,0
2024-08-20 10:36:45,process_start,application,low,0
2024-08-19 22:51:25,user_creation,user,medium,0
2024-08-15 21:57:21,user_creation,system,low,0
2024-08-10 22:23:56,process_start,user,medium,0
2024-08-18 02:48:00,file_modification,application,medium,0
2024-08-04 17:32:45,user_creation,user,low,0
2024-08-01 07:07:49,file_modification,application,medium,0
2024-08-13 14:26:49,user_creation,application,medium,0
2024-08-04 23:32:01,file_modification,user,low,0
2024-08-04 14:57:14,user_creation,user,low,0
2024-08-08 09:30:48,process_start,application,low,0
2024-08-28 12:51:12,process_start,system,high,0
2024-08-12 04:53:44,process_start,application,low,0
2024-08-28 01:57:46,user_creation,system,low,0
2024-08-23 08:40:37,user_creation,system,low,0
2024-08-12 10:13:39,user_creation,user,low,0
2024-08-03 12:36:47,file_modification,application,high,0
2024-08-11 20:19:11,file_modification,application,low,0
2024-08-20 04:20:22,file_modification,user,high,0
2024-08-20 00:39:42,process_start,application,high,0
2024-08-29 03:18:52,user_creation,system,high,0
2024-08-17 10:00:27,process_start,user,medium,1
2024-08-13 03:47:52,process_start,system,medium,0
2024-08-27 20:30:18,process_start,application,medium,0
2024-08-20 14:14:08,file_modification,system,high,0
2024-08-07 23:22:32,user_creation,user,high,0
2024-08-14 14:12:05,user_creation,system,low,0
2024-08-17 09:33:51,user_creation,system,low,0
2024-08-06 04:45:22,user_creation,system,high,0
2024-08-18 07:46:02,file_modification,user,high,1
2024-08-14 20:08:55,process_start,application,low,0
2024-08-14 06:39:52,file_modification,user,medium,0
2024-08-25 00:17:01,file_modification,application,medium,0
2024-08-01 18:22:09,file_modification,application,medium,0
2024-08-23 22:12:52,user_creation,user,low,0
2024-08-27 11:57:14,process_start,user,high,0
2024-08-17 02:49:00,file_modification,system,low,0
2024-08-04 15:33:31,file_modification,system,medium,0
2024-08-09 22:22:39,process_start,system,high,0
2024-08-20 20:34:44,file_modification,system,medium,0
2024-08-28 09:29:34,process_start,user,high,0
2024-08-23 22:27:49,process_start,system,low,0
2024-08-25 07:05:33,user_creation,user,low,0
2024-08-21 03:34:53,process_start,user,low,0
2024-08-17 20:40:28,process_start,application,high,0
2024-08-06 12:09:09,process_start,system,low,0
2024-08-13 02:47:58,user_creation,user,low,0
2024-08-01 22:25:51,user_creation,user,high,0
2024-08-14 09:31:27,user_creation,system,medium,0
2024-08-11 20:24:48,process_start,system,low,0
2024-08-11 23:24:27,process_start,system,medium,0
2024-08-04 12:07:48,process_start,system,low,0
2024-08-25 03:22:56,file_modification,system,high,0
2024-08-02 08:46:55,user_creation,user,low,0
2024-08-08 07:44:21,process_start,user,medium,0
2024-08-30 15:47:20,user_creation,system,low,0
2024-08-18 04:16:29,user_creation,application,high,0
2024-08-25 05:02:20,process_start,system,low,0
2024-08-20 22:38:43,process_start,system,low,0
2024-08-27 23:43:23,user_creation,user,high,0
2024-08-10 10:46:31,file_modification,system,low,0
2024-08-26 23:49:23,process_start,system,high,0
2024-08-12 04:14:40,file_modification,user,medium,0
2024-08-22 05:23:35,process_start,application,medium,0
2024-08-28 09:13:33,user_creation,user,medium,0
2024-08-04 06:36:48,user_creation,application,low,0
2024-08-06 23:43:16,process_start,user,medium,0
2024-08-18 16:45:18,file_modification,system,medium,0
2024-08-20 03:59:49,file_modification,user,low,0
2024-08-10 09:15:04,file_modification,user,high,0
2024-08-11 04:57:44,process_start,user,medium,0
2024-08-03 00:32:01,process_start,system,low,0
2024-08-16 02:41:01,user_creation,user,high,0
2024-08-01 17:15:16,process_start,application,high,0
2024-08-03 13:09:13,file_modification,user,high,0
2024-08-22 23:20:53,process_start,application,medium,0
2024-08-20 06:11:28,file_modification,user,medium,0
2024-08-21 01:15:51,process_start,system,high,0
2024-08-28 20:22:40,file_modification,application,low,0
2024-08-07 17:16:56,file_modification,application,high,0
2024-08-14 23:16:01,file_modification,system,high,0
2024-08-26 07:47:56,user_creation,user,high,0
2024-08-05 13:42:21,file_modification,application,high,0
2024-08-01 11:10:43,process_start,application,low,0
2024-08-17 11:38:55,user_creation,application,medium,0
2024-08-20 05:32:19,file_modification,system,low,0
2024-08-10 03:57:58,file_modification,system,low,0
2024-08-20 20:22:51,process_start,system,medium,0
2024-08-21 22:41:29,user_creation,system,low,0
2024-08-07 01:08:03,process_start,application,medium,0
2024-08-28 20:33:32,process_start,user,medium,0
2024-08-04 13:33:33,process_start,user,low,0
2024-08-17 05:06:55,file_modification,application,medium,0
2024-08-09 20:51:13,user_creation,user,low,0
2024-08-12 08:31:01,user_creation,application,medium,0
2024-08-09 03:30:30,user_creation,system,low,0
2024-08-03 10:37:55,file_modification,system,low,0
2024-08-11 12:06:37,file_modification,user,low,0
2024-08-05 19:04:56,file_modification,system,low,0
2024-08-04 09:36:16,user_creation,system,low,0
2024-08-14 10:39:02,file_modification,user,high,0
2024-08-22 16:55:27,user_creation,application,high,0
2024-08-18 00:21:10,user_creation,application,low,1
2024-08-04 20:42:15,file_modification,user,medium,0
2024-08-22 19:13:14,process_start,system,high,0
2024-08-18 09:42:27,file_modification,user,low,0
2024-08-15 23:47:38,user_creation,user,high,0
2024-08-25 11:36:12,process_start,user,medium,0
2024-08-29 04:50:42,process_start,application,low,0
2024-08-03 05:48:46,file_modification,user,high,0
2024-08-04 14:48:19,file_modification,application,low,0
2024-08-03 18:35:23,user_creation,application,low,0
2024-08-07 07:08:11,user_creation,system,low,0
2024-08-07 16:30:17,user_creation,system,medium,0
2024-08-07 13:58:16,user_creation,user,low,0
2024-08-10 09:01:00,user_creation,user,medium,0
2024-08-09 18:54:05,process_start,application,low,0
2024-08-17 00:10:59,user_creation,application,medium,0
2024-08-14 04:54:45,process_start,system,low,0
2024-08-07 16:52:45,process_start,system,high,0
2024-08-07 09:58:22,process_start,user,medium,0
2024-08-14 22:15:02,user_creation,user,high,0
2024-08-25 07:35:12,user_creation,application,low,0
2024-08-22 04:59:54,process_start,system,medium,0
2024-08-26 17:28:16,file_modification,application,high,0
2024-08-18 19:29:06,file_modification,system,low,0
2024-08-15 12:37:39,user_creation,application,high,0
2024-08-15 01:06:02,file_modification,system,low,0
2024-08-06 17:11:35,process_start,application,high,0
2024-08-27 21:43:24,process_start,application,medium,0
2024-08-08 21:50:51,process_start,user,medium,0
2024-08-02 19:02:32,process_start,user,medium,0
2024-08-24 11:53:15,user_creation,user,medium,0
2024-08-07 12:17:47,user_creation,user,medium,0
2024-08-19 20:08:07,user_creation,system,low,0
2024-08-09 20:48:01,process_start,user,high,0
2024-08-20 22:03:41,file_modification,user,medium,0
2024-08-15 04:44:53,user_creation,application,low,0
2024-08-10 00:14:57,user_creation,application,medium,0
2024-08-22 14:17:43,file_modification,application,low,0
2024-08-25 08:01:03,file_modification,system,high,0
2024-08-06 16:09:35,process_start,user,high,0
2024-08-01 03:51:02,file_modification,user,low,0
2024-08-28 16:26:04,user_creation,system,low,0
2024-08-04 17:57:01,file_modification,application,low,0
2024-08-16 11:58:32,file_modification,system,medium,0
2024-08-12 00:56:56,file_modification,application,high,0
2024-08-16 10:25:01,user_creation,user,high,0
2024-08-03 05:42:36,file_modification,user,high,0
2024-08-24 06:36:26,process_start,application,medium,0
2024-08-02 05:49:47,file_modification,user,medium,0
2024-08-15 06:49:33,process_start,system,medium,0
2024-08-28 19:26:02,process_start,application,medium,1
2024-08-20 23:11:48,user_creation,system,low,0
2024-08-20 00:36:30,process_start,system,medium,0
2024-08-13 07:54:09,file_modification,user,low,0
2024-08-13 14:58:58,process_start,system,high,1
2024-08-27 12:52:02,file_modification,application,low,0
2024-08-11 20:09:12,process_start,application,low,0
2024-08-19 20:59:56,process_start,application,high,1
2024-08-03 02:18:18,process_start,application,medium,0
2024-08-01 18:40:59,process_start,application,high,0
2024-08-15 02:59:20,process_start,system,high,0
2024-08-17 20:12:15,user_creation,application,medium,0
2024-08-18 18:32:20,user_creation,user,high,0
2024-08-05 05:54:35,user_creation,application,medium,0
2024-08-02 16:38:48,file_modification,application,medium,0
2024-08-17 16:16:56,user_creation,system,low,0
2024-08-22 23:38:24,process_start,user,medium,1
2024-08-16 15:38:10,process_start,application,high,0
2024-08-29 18:24:29,file_modification,application,high,0
2024-08-10 01:55:01,user_creation,application,low,0
2024-08-05 12:57:57,file_modification,user,high,0
2024-08-18 19:07:42,user_creation,application,low,0
2024-08-05 09:37:27,user_creation,user,low,0
2024-08-06 15:17:58,user_creation,user,high,0
2024-08-09 02:43:20,process_start,user,medium,0
2024-08-01 07:06:50,file_modification,system,low,0
2024-08-22 07:45:31,process_start,system,low,0
2024-08-16 21:45:53,process_start,system,medium,0
2024-08-04 02:02:19,process_start,system,medium,0
2024-08-13 07:36:42,file_modification,system,high,0
2024-08-10 07:38:34,user_creation,system,low,0
2024-08-20 07:11:06,file_modification,user,high,0
2024-08-22 02:11:42,process_start,application,low,0
2024-08-17 15:18:55,file_modification,application,high,0
2024-08-27 10:32:55,process_start,user,low,0
2024-08-13 03:36:17,user_creation,user,high,0
2024-08-20 15:09:00,file_modification,system,low,0
2024-08-29 20:48:26,user_creation,application,low,0
2024-08-06 08:08:18,file_modification,application,low,1
2024-08-29 00:53:02,user_creation,user,medium,0
2024-08-25 10:45:43,process_start,user,medium,0
2024-08-22 15:11:26,file_modification,user,medium,0
2024-08-02 16:05:19,process_start,application,low,0
2024-08-23 01:21:46,user_creation,user,low,0
2024-08-07 21:02:20,user_creation,user,high,0
2024-08-02 10:45:46,user_creation,user,medium,0
2024-08-13 16:47:07,file_modification,user,high,0
2024-08-30 00:28:59,user_creation,user,medium,0
2024-08-17 14:08:07,file_modification,application,low,0
2024-08-09 01:57:00,file_modification,application,low,0
2024-08-20 01:21:21,file_modification,user,high,0
2024-08-14 19:09:44,file_modification,user,low,0
2024-08-15 13:16:22,file_modification,user,high,0
2024-08-08 03:47:49,process_start,application,low,0
2024-08-05 08:53:03,user_creation,application,medium,0
2024-08-05 16:43:55,user_creation,application,low,0
2024-08-06 11:58:31,process_start,application,high,0
2024-08-21 03:06:44,user_creation,user,low,0
2024-08-19 09:18:54,file_modification,application,high,0
2024-08-25 00:47:35,process_start,system,high,0
2024-08-20 13:15:08,process_start,system,medium,0
2024-08-19 15:24:45,file_modification,application,high,0
2024-08-25 11:50:32,process_start,user,low,0
2024-08-09 03:33:51,user_creation,system,high,0
2024-08-16 13:31:53,file_modification,application,medium,0
2024-08-11 15:15:10,process_start,system,high,0
2024-08-20 23:26:33,user_creation,application,high,0
2024-08-01 11:14:22,file_modification,user,high,0
2024-08-13 04:13:06,process_start,system,high,0
2024-08-17 20:43:46,user_creation,user,low,0
2024-08-10 18:34:14,file_modification,system,low,0
2024-08-28 02:06:25,file_modification,system,medium,0
2024-08-13 09:39:41,user_creation,system,low,0
2024-08-09 03:24:24,file_modification,user,high,0
2024-08-11 14:26:01,file_modification,application,low,0
2024-08-01 21:01:31,process_start,user,low,0
2024-08-28 21:34:46,process_start,system,medium,0
2024-08-27 22:09:46,user_creation,system,high,0
2024-08-03 14:42:53,user_creation,system,high,0
2024-08-15 09:00:03,file_modification,user,high,0
2024-08-17 11:38:22,file_modification,application,low,0
2024-08-20 21:55:22,user_creation,application,low,0
2024-08-03 07:34:16,user_creation,user,high,1
2024-08-24 20:52:48,user_creation,system,high,0
2024-08-22 15:29:18,user_creation,application,medium,0
2024-08-24 16:05:13,process_start,application,low,0
2024-08-06 21:50:40,user_creation,user,high,0
2024-08-21 19:11:58,process_start,application,medium,0
2024-08-16 13:33:18,user_creation,application,high,1
2024-08-02 23:02:06,user_creation,application,low,0
2024-08-07 09:46:11,user_creation,system,high,0
2024-08-24 02:10:29,file_modification,system,high,0
2024-08-10 08:09:57,process_start,user,medium,0
2024-08-29 13:42:18,process_start,system,high,0
2024-08-17 07:29:36,file_modification,application,medium,0
2024-08-14 19:09:57,user_creation,system,medium,0
2024-08-02 04:00:17,user_creation,user,low,0
2024-08-02 19:00:25,process_start,application,high,0
2024-08-27 14:46:52,file_modification,application,medium,0
2024-08-12 06:10:34,process_start,user,low,0
2024-08-24 05:34:33,process_start,application,medium,0
2024-08-13 14:24:10,process_start,application,high,0
2024-08-19 18:14:02,user_creation,user,low,0
2024-08-26 21:23:26,file_modification,user,medium,0
2024-08-18 19:48:00,file_modification,system,medium,0
2024-08-02 04:19:48,process_start,user,high,0
2024-08-18 20:34:12,user_creation,application,medium,0
2024-08-14 18:43:41,file_modification,application,low,0
2024-08-23 16:20:37,file_modification,user,medium,0
2024-08-04 19:32:35,user_creation,user,high,0
2024-08-04 21:12:42,file_modification,application,high,0
2024-08-22 19:09:03,process_start,system,low,0
2024-08-11 03:57:51,file_modification,application,high,0
2024-08-20 14:30:14,user_creation,user,low,0
2024-08-21 13:23:35,user_creation,user,low,0
2024-08-09 07:22:08,file_modification,application,medium,0
2024-08-10 21:01:48,user_creation,system,medium,1
2024-08-13 11:15:20,file_modification,application,high,0
2024-08-14 21:00:45,process_start,system,low,0
2024-08-15 01:06:27,process_start,system,low,0
2024-08-10 23:31:25,process_start,application,low,0
2024-08-20 02:00:23,user_creation,application,medium,0
2024-08-29 01:46:48,user_creation,application,medium,0
2024-08-28 17:23:49,process_start,user,high,0
2024-08-28 12:00:30,process_start,application,low,0
2024-08-21 03:49:02,process_start,application,low,0
2024-08-10 10:59:03,file_modification,system,medium,0
2024-08-04 14:37:50,process_start,user,medium,0
2024-08-03 23:36:10,file_modification,user,medium,0
2024-08-20 05:05:14,user_creation,user,medium,0
2024-08-19 19:22:43,file_modification,system,low,0
2024-08-21 14:38:54,file_modification,user,low,0
2024-08-18 06:33:23,process_start,application,medium,0
2024-08-12 11:35:27,file_modification,user,low,0
2024-08-17 21:10:53,user_creation,application,medium,0
2024-08-11 10:46:49,process_start,system,low,0
2024-08-06 20:24:40,user_creation,user,low,0
2024-08-01 05:27:52,user_creation,user,high,0
2024-08-28 08:41:18,file_modification,application,medium,0
2024-08-17 00:13:53,process_start,system,high,0
2024-08-19 17:49:22,process_start,application,high,0
2024-08-06 10:44:29,file_modification,application,low,0
2024-08-14 17:43:48,file_modification,application,medium,0
2024-08-30 16:59:25,user_creation,user,high,0
2024-08-02 15:53:24,user_creation,user,low,0
2024-08-15 11:46:10,user_creation,user,high,0
2024-08-06 07:51:36,user_creation,system,high,0
2024-08-11 05:13:39,process_start,user,high,0
2024-08-14 22:57:28,process_start,user,high,0
2024-08-09 14:47:07,process_start,system,medium,0
2024-08-16 05:07:52,user_creation,system,high,0
2024-08-25 10:53:13,user_creation,user,high,0
2024-08-24 18:22:07,process_start,user,low,0
2024-08-03 17:58:01,file_modification,system,high,0
2024-08-14 15:49:42,process_start,system,medium,0
2024-08-03 22:10:04,file_modification,system,high,0
2024-08-18 21:03:25,file_modification,system,medium,0
2024-08-04 09:59:10,process_start,application,low,0
2024-08-05 06:01:10,user_creation,system,low,0
2024-08-07 17:34:49,user_creation,system,low,0
2024-08-05 12:31:09,user_creation,application,high,0
2024-08-07 20:29:44,file_modification,user,medium,0
2024-08-21 06:38:36,process_start,system,high,0
2024-08-04 09:39:17,file_modification,user,medium,0
2024-08-03 20:46:13,file_modification,application,low,0
2024-08-28 22:05:50,process_start,application,medium,0
2024-08-29 19:48:52,process_start,user,low,0
2024-08-12 11:26:32,file_modification,application,medium,0
2024-08-20 11:37:10,process_start,system,low,0
2024-08-16 10:09:10,process_start,system,medium,0
2024-08-20 08:49:45,file_modification,application,medium,0
2024-08-02 01:42:00,process_start,system,low,0
2024-08-13 15:23:05,process_start,system,medium,0
2024-08-30 04:59:14,process_start,system,medium,0
2024-08-24 14:24:02,process_start,system,low,0
2024-08-03 02:14:12,process_start,application,low,0
2024-08-27 15:49:19,user_creation,system,medium,0
2024-08-30 06:22:50,file_modification,user,low,0
2024-08-26 03:40:42,file_modification,user,high,0
2024-08-05 17:35:44,user_creation,system,low,0
2024-08-04 03:13:03,file_modification,user,low,0
2024-08-30 15:18:46,file_modification,application,low,0
2024-08-01 13:03:21,process_start,user,medium,0
2024-08-11 20:26:26,user_creation,application,high,0
2024-08-11 08:40:32,user_creation,user,medium,0
2024-08-22 22:33:37,file_modification,user,low,0
2024-08-10 12:13:54,process_start,user,low,0
2024-08-16 04:24:18,file_modification,application,low,0
2024-08-03 16:42:49,file_modification,user,medium,0
2024-08-20 19:51:06,process_start,user,medium,0
2024-08-26 00:05:09,user_creation,user,high,0
2024-08-21 20:30:34,file_modification,system,low,0
2024-08-18 09:48:30,file_modification,application,medium,0
2024-08-14 04:30:40,process_start,system,medium,0
2024-08-15 19:56:40,user_creation,system,high,0
2024-08-15 20:34:54,file_modification,system,medium,0
2024-08-20 21:28:38,process_start,user,high,0
2024-08-02 02:08:06,file_modification,application,high,0
2024-08-20 15:50:51,process_start,user,low,0
2024-08-03 16:53:59,process_start,application,medium,0
2024-08-09 11:57:35,user_creation,user,high,0
2024-08-24 17:55:11,file_modification,user,medium,0
2024-08-29 11:50:47,file_modification,system,high,0
2024-08-28 03:31:31,file_modification,application,high,0
2024-08-27 18:38:19,file_modification,application,medium,0
2024-08-12 12:09:11,file_modification,application,low,0
2024-08-28 16:50:50,user_creation,application,medium,0
2024-08-03 21:18:04,process_start,user,low,0
2024-08-04 01:01:01,process_start,system,high,0
2024-08-04 11:57:17,user_creation,user,high,0
2024-08-12 09:07:46,process_start,user,high,0
2024-08-16 22:35:34,process_start,system,medium,0
2024-08-14 13:45:45,file_modification,application,high,0
2024-08-02 20:35:49,file_modification,system,medium,1
2024-08-24 02:43:19,user_creation,system,low,0
2024-08-04 02:46:15,process_start,application,high,0
2024-08-17 10:24:03,user_creation,system,low,0
2024-08-01 22:54:57,process_start,application,medium,0
2024-08-15 09:29:10,file_modification,system,medium,0
2024-08-14 04:47:59,file_modification,application,medium,0
2024-08-02 15:12:18,process_start,application,low,0
2024-08-22 15:03:00,user_creation,user,high,0
2024-08-22 13:43:57,file_modification,user,medium,1
2024-08-16 03:21:43,file_modification,application,low,0
2024-08-01 21:22:49,user_creation,system,medium,0
2024-08-02 07:49:55,file_modification,application,medium,0
2024-08-27 04:28:51,file_modification,application,low,0
2024-08-19 17:48:21,process_start,system,low,0
2024-08-19 11:39:06,process_start,user,low,0
2024-08-27 03:16:26,file_modification,system,medium,0
2024-08-17 21:47:04,process_start,system,medium,0
2024-08-07 11:13:05,user_creation,application,medium,0
2024-08-13 01:28:10,process_start,user,low,0
2024-08-14 10:03:59,file_modification,user,high,0
2024-08-15 05:57:27,process_start,system,low,0
2024-08-20 21:25:58,process_start,application,medium,0
2024-08-04 09:20:11,user_creation,application,low,0
2024-08-21 15:53:31,file_modification,user,medium,0
2024-08-23 15:13:28,file_modification,system,medium,0
2024-08-07 16:28:27,user_creation,application,low,0
2024-08-17 18:57:57,file_modification,user,high,0
2024-08-23 19:58:08,process_start,user,medium,0
2024-08-18 09:21:41,user_creation,application,medium,0
2024-08-27 08:16:55,process_start,user,medium,0
2024-08-20 09:11:07,file_modification,user,low,0
2024-08-17 05:45:44,user_creation,system,low,0
2024-08-21 06:20:27,user_creation,system,high,0
2024-08-04 22:53:52,process_start,application,medium,0
2024-08-16 17:47:34,process_start,user,low,0
2024-08-13 14:04:27,user_creation,application,medium,0
2024-08-25 11:14:37,file_modification,application,low,0
2024-08-05 05:01:54,file_modification,application,high,0
2024-08-03 22:48:47,file_modification,user,medium,1
2024-08-03 11:03:24,user_creation,system,high,0
2024-08-20 18:41:39,process_start,system,medium,0
2024-08-28 01:30:18,process_start,application,low,0
2024-08-30 16:33:02,user_creation,application,low,0
2024-08-26 10:25:32,file_modification,system,low,0
2024-08-16 11:21:25,file_modification,user,high,0
2024-08-15 08:23:22,process_start,application,low,0
2024-08-29 15:54:57,file_modification,application,high,0
2024-08-09 02:24:37,file_modification,application,medium,0
2024-08-23 04:00:06,user_creation,user,low,0
2024-08-30 18:23:33,process_start,user,high,0
2024-08-21 01:14:14,file_modification,system,medium,0
2024-08-12 01:42:22,file_modification,system,high,0
2024-08-07 08:04:34,file_modification,application,medium,0
2024-08-25 01:18:00,file_modification,user,high,0
2024-08-09 04:36:04,process_start,system,low,0
2024-08-17 12:02:26,user_creation,system,medium,0
2024-08-03 08:47:36,user_creation,system,low,0
2024-08-13 17:37:26,user_creation,system,high,0
2024-08-20 20:29:13,user_creation,application,low,0
2024-08-20 07:03:23,user_creation,system,low,0
2024-08-23 01:25:29,process_start,application,high,0
2024-08-02 05:14:31,file_modification,application,high,0
2024-08-07 13:28:42,process_start,system,high,0
2024-08-15 00:12:37,process_start,system,high,0
2024-08-11 20:26:04,file_modification,user,medium,0
