timestamp,source_ip,destination_ip,source_port,destination_port,protocol,bytes_transferred,anomaly_label
2024-08-28 13:38:10,158.184.190.247,0.236.42.37,6436,29278,ICMP,6260,0
2024-08-15 21:28:38,20.192.33.115,90.109.40.207,35445,58838,ICMP,7204,0
2024-08-11 02:38:58,220.102.60.145,54.232.174.253,59321,63791,UDP,9387,0
2024-08-02 22:51:20,189.208.29.43,29.110.173.75,1382,11544,UDP,3335,0
2024-08-30 21:05:39,169.58.218.203,74.241.24.37,55125,26902,ICMP,9174,0
2024-08-23 20:22:49,167.161.140.246,211.230.214.74,30304,61973,TCP,14033,0
2024-08-29 07:43:11,231.227.12.125,106.10.132.221,63403,23610,UDP,8277,0
2024-08-28 05:54:04,133.220.162.217,110.154.161.200,30820,56350,UDP,4804,0
2024-08-10 16:12:42,58.164.115.127,162.226.1.74,32156,13786,ICMP,2527,0
2024-08-30 05:21:00,134.192.113.112,106.103.239.194,20313,12675,UDP,14604,0
2024-08-02 11:01:15,103.157.116.226,62.122.26.200,24373,31027,TCP,8793,1
2024-08-13 08:48:01,222.71.145.145,193.71.155.54,3823,24254,UDP,6584,1
2024-08-13 06:42:37,41.80.69.64,3.53.220.220,50318,57885,UDP,9007,0
2024-08-20 23:22:32,41.222.160.20,164.52.208.23,12336,64323,ICMP,14301,0
2024-08-10 16:46:28,30.20.136.79,223.87.232.18,11096,53794,UDP,4272,0
2024-08-13 00:46:31,123.106.94.43,59.19.217.219,4098,33237,TCP,14078,0
2024-08-15 23:45:33,217.183.175.85,41.239.25.25,22093,61331,UDP,7394,0
2024-08-05 03:47:50,78.179.66.2,108.183.156.113,19738,40399,UDP,358,0
2024-08-05 16:56:13,174.140.224.125,186.180.214.63,42119,37040,ICMP,9422,0
2024-08-10 08:23:00,84.78.19.144,98.221.163.54,12171,13008,UDP,13616,0
2024-08-11 12:43:37,37.143.23.173,6.177.61.186,16002,54142,ICMP,6078,0
2024-08-07 12:28:56,101.70.248.177,242.84.93.81,18408,55133,ICMP,6070,0
2024-08-10 19:31:48,20.15.222.213,121.231.117.73,61611,50777,ICMP,1632,0
2024-08-11 16:18:11,171.159.173.159,45.99.184.42,23510,27024,UDP,13107,0
2024-08-27 06:04:15,49.29.70.16,135.215.175.1,37876,45835,UDP,3691,1
2024-08-27 06:44:36,117.149.168.68,195.247.191.204,12654,39602,UDP,9165,0
2024-08-23 14:34:41,249.212.30.69,93.192.242.73,52465,60955,TCP,13279,0
2024-08-21 12:39:44,91.94.59.106,121.15.184.133,5564,29200,TCP,228,0
2024-08-20 18:55:29,223.233.7.166,231.115.124.156,41128,30680,ICMP,11748,0
2024-08-18 18:13:03,128.76.217.23,219.165.191.85,33181,14702,TCP,2078,0
2024-08-12 21:04:50,163.66.42.200,8.203.109.162,4373,31502,TCP,8324,0
2024-08-13 12:16:12,109.224.134.59,88.158.7.140,13848,17250,TCP,5223,0
2024-08-17 08:28:09,94.2.127.28,52.173.121.128,41607,10784,ICMP,11565,1
2024-08-13 12:39:48,37.107.18.156,50.224.71.212,18791,5343,TCP,4329,0
2024-08-18 03:34:19,43.178.189.153,245.64.196.147,22814,17376,ICMP,6061,0
2024-08-28 07:15:41,34.129.240.251,232.158.54.2,41568,53103,UDP,2776,0
2024-08-29 16:21:56,205.1.211.200,69.248.244.87,55522,31765,TCP,9227,0
2024-08-02 10:03:20,159.179.112.77,2.234.121.118,35123,45239,ICMP,11787,0
2024-08-14 11:33:58,67.173.116.157,116.196.25.197,34209,58879,TCP,6475,0
2024-08-20 10:31:40,203.104.164.32,175.22.66.131,54070,64431,ICMP,6154,0
2024-08-30 01:00:23,151.131.189.201,55.102.177.101,23857,42646,ICMP,7844,0
2024-08-04 01:12:53,2.216.19.8,72.125.133.221,16785,50479,ICMP,2062,0
2024-08-04 05:52:30,220.32.201.76,145.6.181.7,16124,22372,ICMP,10904,0
2024-08-30 16:29:11,230.1.37.28,30.229.65.52,27711,57101,TCP,10170,0
2024-08-26 13:30:18,36.76.52.2,206.126.97.95,65492,26348,TCP,8002,0
2024-08-24 06:22:51,8.198.52.59,161.96.122.210,24229,3266,ICMP,4615,0
2024-08-07 13:46:20,218.196.76.233,187.75.183.30,10564,15281,ICMP,14120,0
2024-08-21 21:02:39,36.22.99.1,224.117.45.253,36295,47726,ICMP,7995,0
2024-08-21 10:26:14,215.37.166.86,250.212.28.182,51541,53393,UDP,13743,0
2024-08-10 17:40:07,38.137.216.126,44.217.112.72,40067,6154,ICMP,2546,0
2024-08-16 02:45:37,211.188.147.119,12.240.100.243,65503,22690,ICMP,4492,0
2024-08-23 20:57:50,133.1.134.237,191.138.82.236,34619,43620,UDP,9013,0
2024-08-09 13:54:15,125.242.2.184,171.57.103.214,30944,40271,ICMP,11719,0
2024-08-13 10:15:12,118.60.121.176,231.164.139.147,46918,32036,ICMP,10081,0
2024-08-08 01:31:39,125.98.182.180,215.136.100.122,3470,42044,TCP,8217,0
2024-08-28 05:06:37,175.81.32.102,147.109.129.233,5928,16723,UDP,7228,0
2024-08-23 00:57:32,77.237.10.80,232.220.54.54,61708,45145,UDP,12923,0
2024-08-30 17:09:38,13.174.198.124,91.16.150.196,14457,55036,UDP,10012,0
2024-08-29 03:57:01,198.137.63.218,63.17.208.104,22642,4043,TCP,2685,0
2024-08-15 17:05:31,109.144.93.121,108.167.132.185,51869,37009,UDP,8310,0
2024-08-30 11:12:47,193.108.185.97,20.162.38.153,4668,14775,UDP,633,0
2024-08-20 18:09:17,121.169.162.15,16.178.25.156,24683,41638,UDP,7309,1
2024-08-15 15:56:42,165.96.213.249,111.238.202.32,21256,39314,TCP,8558,0
2024-08-11 02:53:35,136.98.86.255,203.103.223.84,22089,64606,ICMP,8901,1
2024-08-21 20:04:13,74.220.210.247,112.119.116.60,29527,44926,UDP,14824,0
2024-08-29 19:34:45,224.96.102.125,39.166.42.84,64953,26455,ICMP,1800,0
2024-08-21 05:05:47,17.236.98.245,148.21.48.212,61792,56709,UDP,2282,0
2024-08-23 12:03:53,15.97.124.18,64.117.192.46,25736,5047,UDP,6660,0
2024-08-26 14:52:52,143.144.177.234,106.27.64.237,34264,35049,ICMP,6240,0
2024-08-26 23:07:38,251.244.137.174,239.93.33.71,28240,51626,ICMP,1340,0
2024-08-08 05:52:50,166.57.142.100,78.20.93.225,31966,36027,UDP,173,1
2024-08-09 10:45:11,19.24.171.15,177.56.48.161,47844,49242,ICMP,4643,0
2024-08-24 04:57:30,232.21.10.188,159.162.29.123,36378,24333,ICMP,8881,0
2024-08-24 19:34:52,189.255.177.230,207.109.62.17,12435,3362,TCP,14022,0
2024-08-22 09:13:39,127.72.240.134,80.171.87.165,13547,27556,ICMP,13744,0
2024-08-12 04:16:53,238.54.127.146,52.62.32.210,41960,3992,TCP,6040,0
2024-08-01 10:57:34,188.163.200.230,145.192.177.29,17341,17231,ICMP,6747,0
2024-08-12 15:04:30,10.18.218.0,30.228.180.12,62175,26207,ICMP,665,0
2024-08-17 20:56:35,231.2.205.163,63.4.150.234,47217,24082,TCP,7478,0
2024-08-19 08:11:23,213.145.45.28,38.183.177.202,60410,49431,ICMP,10871,0
2024-08-14 00:34:14,29.122.92.207,4.199.254.150,47830,16914,UDP,3722,0
2024-08-19 15:40:11,187.213.31.92,113.168.120.228,47217,51153,UDP,9999,0
2024-08-02 15:42:06,164.211.179.229,11.182.172.201,41181,42611,TCP,8311,0
2024-08-23 12:52:32,153.211.241.211,133.204.247.112,8018,36913,TCP,14217,0
2024-08-02 00:29:34,224.83.233.167,255.169.127.9,22711,52298,TCP,2696,0
2024-08-07 11:14:00,154.120.240.94,126.198.147.136,46801,45458,ICMP,1771,0
2024-08-06 17:19:29,45.200.238.107,93.39.50.114,11089,49606,TCP,6135,0
2024-08-16 12:50:37,28.248.130.87,23.42.77.231,39782,28108,UDP,5945,0
2024-08-28 01:51:35,223.33.30.24,153.89.160.191,39574,4563,UDP,1009,0
2024-08-20 17:46:46,230.89.77.16,124.144.157.223,38188,17328,UDP,7257,0
2024-08-30 02:34:30,52.46.87.183,47.218.51.224,47376,6377,UDP,7605,0
2024-08-04 04:22:23,169.36.18.149,99.134.221.114,56049,55640,TCP,11237,0
2024-08-06 16:56:17,221.219.50.1,68.9.37.7,19532,53390,UDP,14576,0
2024-08-05 03:15:06,163.54.163.207,252.134.100.27,58467,46426,TCP,8540,0
2024-08-26 01:07:13,12.13.158.154,117.215.114.118,39158,37252,ICMP,5572,0
2024-08-14 07:10:01,79.139.136.203,112.130.230.21,35788,34315,ICMP,12626,0
2024-08-26 23:46:43,14.74.122.209,108.168.69.218,62766,40372,ICMP,8567,0
2024-08-09 09:48:40,114.93.18.228,1.214.216.219,49289,42212,UDP,2295,0
2024-08-18 11:23:30,114.109.0.124,74.57.187.54,26485,36800,TCP,7924,0
2024-08-29 23:08:03,2.47.153.168,2.124.88.130,8443,44981,ICMP,11702,0
2024-08-11 12:09:53,42.69.244.159,130.144.165.232,24739,7465,TCP,709,0
2024-08-23 03:06:55,152.93.158.138,217.196.186.121,27204,10910,UDP,5933,0
2024-08-05 06:29:34,47.46.124.93,61.87.86.158,57449,6958,UDP,7086,0
2024-08-01 01:06:25,3.252.199.9,17.190.173.238,36644,12935,ICMP,14618,0
2024-08-08 12:04:25,67.90.60.224,252.73.144.175,50579,47592,ICMP,7612,0
2024-08-21 06:01:55,161.123.94.10,45.155.233.170,42059,25031,UDP,2655,0
2024-08-29 00:07:49,120.248.210.68,228.122.48.66,61866,48991,ICMP,1434,0
2024-08-23 00:15:04,238.12.41.143,221.62.10.181,17821,1108,ICMP,12142,0
2024-08-11 00:10:39,90.45.157.128,177.199.21.136,8582,5843,TCP,13807,0
2024-08-25 06:17:19,78.123.251.107,108.143.229.144,36920,32734,ICMP,14207,0
2024-08-12 04:37:12,73.159.182.109,4.193.171.160,57534,36038,UDP,183,0
2024-08-06 19:47:27,40.135.219.144,146.115.98.138,46975,64134,ICMP,12843,0
2024-08-08 08:06:49,2.66.228.26,107.71.77.170,20809,48368,ICMP,11553,0
2024-08-19 10:28:46,204.10.39.2,234.9.46.20,61049,18502,UDP,12375,0
2024-08-06 12:41:27,85.193.251.235,156.227.99.130,62338,33961,TCP,7956,0
2024-08-26 16:54:25,151.197.197.75,41.42.246.23,46814,59878,ICMP,9616,0
2024-08-11 05:04:25,230.66.36.56,46.211.223.173,53196,62507,TCP,10134,0
2024-08-28 07:32:12,87.104.15.184,32.181.252.53,45523,8502,UDP,9063,0
2024-08-11 15:22:39,87.23.128.41,115.162.5.127,26172,6996,ICMP,1905,0
2024-08-27 12:32:02,97.210.236.238,234.222.45.104,64721,2373,UDP,13687,1
2024-08-28 22:56:51,53.23.242.11,176.49.170.121,11453,62084,ICMP,11562,1
2024-08-08 06:01:11,124.193.249.82,2.30.4.195,48876,48092,UDP,8469,0
2024-08-28 11:41:41,198.80.55.203,8.179.166.183,12834,32298,UDP,8183,0
2024-08-25 14:56:26,49.150.241.242,149.239.91.164,28584,9984,UDP,3888,0
2024-08-17 05:01:15,94.246.205.162,220.32.116.105,15327,45085,UDP,8760,0
2024-08-17 16:49:51,119.80.51.139,176.202.70.222,51130,54561,TCP,11992,0
2024-08-05 07:47:52,79.246.178.212,127.134.181.38,12149,3304,UDP,1229,0
2024-08-16 22:16:34,247.222.209.173,171.1.131.18,45259,8885,TCP,1778,0
2024-08-20 03:18:57,117.139.36.130,229.2.118.252,24457,63553,TCP,12019,0
2024-08-01 16:20:49,149.126.26.213,29.61.199.148,64668,4077,ICMP,7334,0
2024-08-20 01:23:50,190.70.241.137,57.105.164.33,14811,13726,TCP,13890,0
2024-08-15 22:28:38,246.172.243.194,105.79.151.144,1854,19663,ICMP,8143,0
2024-08-14 14:14:20,118.38.202.207,150.161.243.92,19338,28432,UDP,13384,0
2024-08-11 17:34:18,143.58.240.21,40.207.64.27,6864,51036,ICMP,14346,0
2024-08-05 11:01:55,80.114.131.102,78.155.27.98,13077,24901,TCP,4153,0
2024-08-19 12:46:20,166.193.140.143,95.215.49.198,48245,18528,ICMP,12936,0
2024-08-12 06:24:43,143.156.51.157,51.68.234.205,36904,7921,UDP,7981,0
2024-08-29 18:12:12,7.241.196.206,164.252.183.29,4010,51390,UDP,302,0
2024-08-15 20:36:37,235.226.24.226,219.253.124.220,63126,51620,TCP,6031,0
2024-08-29 00:50:45,160.102.58.44,156.161.110.51,49991,6232,TCP,2555,0
2024-08-14 00:18:42,167.172.72.154,165.251.9.240,18016,39972,ICMP,7963,0
2024-08-09 13:10:35,212.227.79.129,80.144.26.73,24756,27932,UDP,3879,0
2024-08-12 10:44:55,120.185.20.46,0.54.95.253,54815,27365,TCP,12557,0
2024-08-25 21:10:58,157.118.12.67,137.192.229.57,51314,34378,UDP,7212,0
2024-08-18 10:34:47,174.112.27.124,203.144.108.43,61895,62274,TCP,14678,0
2024-08-21 15:34:06,150.107.40.203,215.233.219.46,44362,27824,UDP,2876,0
2024-08-17 02:22:49,121.140.45.145,217.81.229.114,47087,21346,UDP,9769,0
2024-08-01 12:16:52,155.131.148.246,158.0.221.255,45382,59421,TCP,12529,0
2024-08-17 04:45:09,194.156.223.5,13.233.6.191,17285,38898,ICMP,7499,0
2024-08-24 03:18:30,94.53.34.111,27.1.226.70,12131,26201,UDP,3994,0
2024-08-06 03:44:39,251.77.58.235,182.157.93.234,27816,11302,ICMP,13146,0
2024-08-29 10:17:22,169.33.33.130,218.205.222.182,60218,16411,TCP,11321,0
2024-08-23 13:46:31,116.18.91.232,225.241.51.106,1084,9057,UDP,3817,0
2024-08-02 16:11:11,252.60.112.251,80.196.127.176,9296,64830,TCP,4732,0
2024-08-09 07:31:43,55.104.146.21,238.145.251.31,51899,39372,TCP,11403,0
2024-08-24 19:34:50,84.196.112.32,56.163.25.65,33798,63933,ICMP,4184,0
2024-08-06 15:50:22,238.86.193.146,228.54.214.91,7642,6704,TCP,4258,0
2024-08-30 02:20:13,172.34.184.0,75.198.92.74,45122,36691,TCP,8699,0
2024-08-16 03:37:48,43.184.213.102,67.110.251.209,18402,58640,ICMP,5404,0
2024-08-24 12:18:34,193.80.255.69,189.21.115.182,10074,16000,TCP,4064,0
2024-08-08 13:11:28,27.129.120.134,208.240.89.47,19437,41807,TCP,2958,0
2024-08-02 21:57:24,50.22.103.85,252.159.94.79,3543,61241,UDP,11236,0
2024-08-22 14:37:08,239.188.122.211,145.143.78.143,19548,52163,ICMP,5825,0
2024-08-25 18:16:15,164.173.106.63,115.139.123.211,26278,40791,ICMP,13373,0
2024-08-15 06:00:43,50.16.96.90,156.190.216.73,31615,17407,TCP,13729,0
2024-08-01 21:20:44,237.101.44.14,201.204.231.188,59283,9419,TCP,827,0
2024-08-08 18:56:42,170.110.112.83,3.148.233.33,48108,41970,TCP,1877,0
2024-08-25 12:39:34,244.76.201.109,61.146.83.78,10530,61666,TCP,2401,0
2024-08-10 11:29:39,25.192.119.243,167.217.33.46,18555,26698,UDP,14210,0
2024-08-14 11:41:22,212.23.205.165,0.37.98.136,16836,62688,UDP,9340,0
2024-08-08 17:47:27,199.128.249.207,228.112.108.63,19627,32466,ICMP,12361,0
2024-08-09 04:44:27,17.249.35.1,46.187.53.214,2022,41342,ICMP,7277,0
2024-08-28 08:00:33,5.224.84.78,90.43.2.218,33594,62647,ICMP,9818,0
2024-08-21 17:52:45,230.60.131.238,212.70.190.98,55121,10536,TCP,4757,0
2024-08-08 16:27:23,67.191.233.3,40.137.82.12,34656,46650,ICMP,7986,0
2024-08-14 21:57:09,214.36.173.41,217.253.132.97,36486,40519,TCP,11015,0
2024-08-21 05:47:29,115.180.248.108,141.9.5.79,44620,32401,UDP,6729,0
2024-08-06 00:53:11,138.124.253.86,91.167.195.177,1530,61009,UDP,4798,0
2024-08-10 10:09:21,78.220.219.201,205.125.197.207,50267,30316,TCP,6897,0
2024-08-23 11:34:55,79.176.117.176,163.40.240.2,40029,15839,ICMP,3086,0
2024-08-30 11:16:58,221.8.33.175,32.126.10.135,32302,27005,UDP,8655,0
2024-08-18 08:11:22,31.231.15.219,128.242.179.74,25941,30911,TCP,8064,1
2024-08-27 10:20:12,47.88.8.18,183.145.90.63,63705,30322,TCP,11896,0
2024-08-06 03:19:13,16.17.243.60,152.30.84.5,25299,64189,ICMP,9730,0
2024-08-14 07:55:41,157.254.178.142,214.41.31.19,17301,38309,ICMP,10744,0
2024-08-04 23:55:34,136.239.223.155,77.36.100.55,38974,14595,UDP,4716,0
2024-08-03 08:20:21,110.59.17.195,108.242.179.151,6199,1822,UDP,14441,0
2024-08-20 22:52:54,138.222.209.230,92.134.96.141,44877,47112,UDP,12528,0
2024-08-15 08:02:11,249.93.141.44,234.151.177.207,3993,55119,ICMP,13152,0
2024-08-28 10:46:42,138.183.103.176,218.93.117.219,61627,54497,ICMP,5489,0
2024-08-30 11:33:41,45.78.242.218,35.17.242.49,53693,4430,UDP,10512,0
2024-08-18 10:05:17,162.138.8.193,31.128.69.88,25334,30778,ICMP,11483,0
2024-08-18 02:04:26,178.110.16.56,151.44.110.22,49776,48280,ICMP,7254,0
2024-08-26 08:37:49,233.168.151.65,25.164.16.229,47128,46613,TCP,3079,0
2024-08-19 18:41:46,95.36.65.163,236.220.4.20,39909,30173,TCP,13552,0
2024-08-24 20:07:14,123.160.124.252,148.158.88.254,29665,52027,UDP,10269,0
2024-08-04 07:24:43,109.81.54.171,190.153.202.226,55701,9703,ICMP,105,0
2024-08-05 22:04:03,102.73.172.112,156.84.80.44,12426,46401,ICMP,6518,0
2024-08-25 04:33:43,11.178.51.234,111.154.207.248,17600,6861,UDP,7327,0
2024-08-22 00:39:48,181.2.104.195,164.236.111.175,5989,26975,TCP,11486,0
2024-08-01 20:33:56,60.52.9.144,21.189.138.225,9013,38928,UDP,14366,0
2024-08-15 19:21:59,28.252.36.173,211.152.111.78,37161,47667,ICMP,9267,0
2024-08-18 09:36:26,27.129.203.124,43.90.13.95,6746,33107,UDP,11075,0
2024-08-06 02:29:23,166.22.40.232,210.184.68.0,64225,14495,ICMP,5546,0
2024-08-08 16:15:15,53.75.7.239,130.100.169.36,40040,19768,ICMP,5102,0
2024-08-06 21:13:13,50.157.119.255,81.190.84.253,63251,31334,TCP,822,0
2024-08-12 21:18:48,180.99.13.233,104.187.82.223,12419,10308,UDP,5321,0
2024-08-05 14:44:58,23.209.87.56,65.20.12.179,36276,59961,TCP,2734,0
2024-08-20 21:36:13,173.167.21.233,195.9.100.216,1671,17734,TCP,1891,0
2024-08-20 16:20:25,42.24.12.195,144.241.246.104,64218,5524,UDP,2247,0
2024-08-20 05:42:48,15.244.82.183,241.217.123.122,25425,49897,ICMP,13933,0
2024-08-29 06:12:04,8.53.57.26,2.87.41.172,17806,55368,TCP,10890,0
2024-08-09 01:34:46,51.11.191.241,203.66.101.140,33969,40786,ICMP,9075,0
2024-08-02 10:04:07,16.231.136.101,17.27.161.175,61326,11722,TCP,10507,0
2024-08-18 03:35:52,61.37.40.140,57.128.68.8,41148,56623,TCP,12819,1
2024-08-22 07:24:05,0.252.237.148,161.13.138.187,3897,30672,UDP,12126,0
2024-08-30 03:17:37,187.165.6.179,106.158.47.12,34233,42613,TCP,9062,0
2024-08-01 05:32:44,233.42.162.248,76.249.220.154,33386,21565,UDP,6999,0
2024-08-25 15:53:38,143.78.125.45,194.223.30.240,64518,12736,ICMP,6997,0
2024-08-22 08:58:08,84.81.150.87,228.71.128.49,42111,30573,ICMP,11684,0
2024-08-30 13:57:04,246.85.30.9,26.120.192.169,4581,7861,TCP,1922,0
2024-08-07 17:57:32,44.171.251.124,145.115.222.167,26218,46336,UDP,669,0
2024-08-02 12:10:24,25.226.81.245,20.42.160.39,25180,57494,TCP,11064,0
2024-08-25 16:09:51,146.125.178.233,22.74.218.5,8711,10598,TCP,851,0
2024-08-03 23:34:20,157.232.232.215,88.56.199.201,29829,12995,ICMP,11003,0
2024-08-15 03:43:01,97.30.5.233,9.45.216.140,17195,22599,ICMP,10390,0
2024-08-25 07:58:08,129.148.127.52,83.217.172.100,3906,6935,ICMP,5962,0
2024-08-19 03:11:26,206.86.118.1,23.174.224.17,15294,39268,TCP,6381,0
2024-08-15 03:52:40,18.116.79.48,56.163.89.171,17633,16632,UDP,12350,0
2024-08-17 14:50:49,18.133.172.51,86.72.130.202,35420,50548,ICMP,9635,0
2024-08-01 14:02:15,126.133.231.100,250.224.86.69,64286,57954,UDP,5179,0
2024-08-07 22:43:33,242.191.153.136,214.86.217.109,16540,39979,ICMP,13512,0
2024-08-17 16:21:04,76.147.18.101,78.68.19.194,6676,14348,ICMP,13014,0
2024-08-02 01:56:40,122.71.240.58,230.222.167.224,14271,50780,ICMP,12754,0
2024-08-14 14:41:14,87.102.5.178,104.200.63.128,20886,57541,TCP,2433,0
2024-08-08 11:34:31,253.94.224.98,251.98.50.119,48023,62718,TCP,5259,0
2024-08-20 09:30:22,71.103.63.120,129.67.229.246,64471,31510,TCP,9968,0
2024-08-19 02:17:42,199.159.27.179,205.33.91.127,18540,37537,UDP,7369,0
2024-08-08 12:20:46,251.3.99.186,174.9.243.167,40327,20201,TCP,12142,1
2024-08-09 20:56:20,135.46.22.141,242.31.148.191,11636,6450,TCP,6523,0
2024-08-13 10:59:29,15.173.195.215,6.15.128.210,10486,43105,TCP,9364,1
2024-08-11 00:29:35,42.137.213.204,25.60.129.145,10965,7565,ICMP,4083,0
2024-08-25 19:26:16,49.143.37.58,48.168.209.221,4100,47869,UDP,12743,0
2024-08-10 10:24:54,9.15.155.119,158.75.245.95,36105,59017,TCP,5632,0
2024-08-25 08:55:34,231.23.73.250,140.23.26.162,50214,52034,TCP,9751,0
2024-08-22 06:17:38,105.54.162.8,130.98.156.29,38502,54664,TCP,2782,0
2024-08-25 20:23:03,112.92.2.195,212.125.61.157,6644,57322,ICMP,426,0
2024-08-01 16:49:53,162.76.120.139,229.31.208.229,46642,46861,ICMP,14620,0
2024-08-16 17:02:29,196.253.21.191,138.214.75.163,59047,21293,TCP,8235,0
2024-08-01 23:07:58,55.117.111.197,147.30.27.219,36422,38069,ICMP,7375,0
2024-08-01 06:57:55,63.232.186.43,64.248.61.73,38703,22421,ICMP,12419,0
2024-08-06 07:55:25,122.77.14.131,241.254.132.4,15544,33091,UDP,10239,0
2024-08-26 04:14:24,41.214.52.30,193.154.207.192,43139,38599,UDP,12339,0
2024-08-27 16:04:13,194.203.169.167,252.106.2.106,23807,55728,TCP,11078,0
2024-08-26 08:43:05,215.9.100.232,191.203.188.100,48066,62234,TCP,2032,0
2024-08-17 16:32:18,17.37.47.197,87.31.196.85,59972,21701,TCP,9319,0
2024-08-28 07:57:17,30.29.192.246,101.183.216.170,26894,57714,ICMP,14641,0
2024-08-17 13:11:22,76.70.143.111,42.189.86.139,42553,62255,UDP,7431,0
2024-08-11 14:59:12,175.12.210.40,188.168.102.10,38747,9347,UDP,4736,0
2024-08-03 14:06:53,152.98.39.232,135.184.120.3,31277,6048,UDP,9638,0
2024-08-15 20:51:49,74.2.200.176,223.136.195.185,39144,37918,ICMP,3686,0
2024-08-18 10:36:43,153.167.30.209,86.101.62.125,28654,31073,TCP,801,0
2024-08-06 08:16:50,51.101.204.126,99.127.14.207,48595,45486,TCP,4037,0
2024-08-30 02:22:25,57.197.44.78,43.11.157.245,30434,35075,UDP,14965,0
2024-08-03 08:39:58,39.246.117.100,197.120.4.6,62557,56103,ICMP,14350,0
2024-08-20 20:46:54,23.144.253.182,253.216.49.120,54963,52411,UDP,6769,0
2024-08-27 09:15:31,104.47.197.128,201.27.45.192,36821,64342,ICMP,3672,0
2024-08-04 09:33:49,98.7.23.114,44.239.241.68,25355,43345,ICMP,5804,0
2024-08-09 16:16:04,30.152.190.36,127.66.116.98,47189,45158,ICMP,12185,0
2024-08-15 20:33:50,148.86.33.174,241.134.77.3,26210,62850,TCP,5702,0
2024-08-15 15:27:24,186.168.23.39,42.17.148.255,51453,13402,UDP,4316,0
2024-08-11 11:02:07,30.60.126.207,45.212.106.98,2914,15383,ICMP,3062,0
2024-08-20 14:19:57,27.106.206.106,23.127.18.35,60022,41733,UDP,9599,0
2024-08-29 09:55:26,243.98.40.70,71.205.2.125,45011,50143,ICMP,14008,0
2024-08-17 00:32:04,126.26.190.65,64.172.183.42,39712,39815,TCP,5527,0
2024-08-22 02:21:32,80.109.134.33,100.210.237.6,61044,22545,UDP,3969,0
2024-08-13 01:24:30,12.12.60.95,106.152.196.150,15863,8375,ICMP,851,0
2024-08-04 21:49:08,23.138.79.78,175.141.211.60,44840,28770,ICMP,5098,0
2024-08-10 15:47:24,248.151.190.125,71.234.73.45,54714,33664,ICMP,6133,0
2024-08-05 04:49:22,141.75.120.1,140.205.122.88,53450,19832,ICMP,13276,0
2024-08-17 10:06:44,169.10.102.231,156.68.28.180,56005,53168,UDP,3649,0
2024-08-16 20:07:03,128.13.254.214,14.168.82.226,28085,57745,UDP,7142,0
2024-08-10 14:01:34,224.134.151.191,36.225.184.178,26297,19671,TCP,13756,0
2024-08-30 12:01:50,255.82.76.150,31.95.13.177,50405,5759,TCP,10557,0
2024-08-05 13:51:00,82.101.58.209,203.59.176.164,6585,56555,ICMP,2378,0
2024-08-02 19:52:50,98.220.107.145,242.227.111.234,10157,19033,ICMP,7750,0
2024-08-08 09:52:47,10.166.4.201,42.188.245.194,9821,59663,TCP,8476,0
2024-08-23 06:34:08,77.253.244.100,91.35.54.91,27807,25463,UDP,8751,0
2024-08-15 14:31:15,71.29.218.118,132.182.238.219,17948,38010,TCP,9964,0
2024-08-30 02:26:36,240.68.200.39,147.116.23.104,14303,3191,UDP,733,0
2024-08-24 17:44:01,92.108.89.227,114.12.139.142,38665,22408,TCP,4981,0
2024-08-09 21:09:04,78.188.215.223,56.124.59.66,43734,13763,UDP,10726,0
2024-08-13 02:26:41,10.211.252.173,19.97.133.224,57506,28839,ICMP,7316,1
2024-08-06 19:23:41,196.228.138.53,26.231.138.204,48584,4453,ICMP,2326,0
2024-08-03 21:45:31,209.169.181.236,145.46.61.201,24293,47499,ICMP,10604,0
2024-08-09 23:47:36,247.124.13.255,242.38.86.86,17139,55391,UDP,10391,1
2024-08-04 03:41:47,60.131.105.243,20.243.97.46,31729,24209,UDP,8998,0
2024-08-11 14:25:25,133.5.135.170,22.68.107.107,27459,46215,TCP,13543,0
2024-08-04 14:25:31,149.213.151.91,221.225.249.158,62352,9773,TCP,5132,0
2024-08-09 09:22:34,127.34.64.144,70.12.231.54,60010,24064,UDP,10570,0
2024-08-07 23:03:58,214.109.102.199,145.114.163.189,36689,59439,UDP,7690,0
2024-08-24 20:55:42,22.129.116.100,70.222.133.90,41544,59715,TCP,700,0
2024-08-08 23:59:21,8.32.149.155,170.126.234.201,55879,48856,ICMP,5420,1
2024-08-24 02:44:05,35.215.168.115,97.182.216.31,48534,15077,TCP,10838,0
2024-08-20 05:04:13,21.150.135.90,23.158.134.224,18604,46735,ICMP,5832,0
2024-08-21 22:27:07,179.145.64.152,39.93.51.79,65394,61814,ICMP,5292,0
2024-08-02 10:18:11,27.20.42.30,229.226.37.223,35377,53184,ICMP,10552,0
2024-08-23 00:20:05,156.72.228.47,99.208.250.139,21373,54643,UDP,10690,0
2024-08-12 22:08:56,94.252.76.3,3.220.228.186,47673,65223,UDP,12324,0
2024-08-04 08:16:22,92.240.43.156,105.66.148.57,15983,26996,ICMP,14710,0
2024-08-18 17:19:51,194.41.244.50,58.24.193.59,53562,51741,TCP,6914,1
2024-08-28 00:13:11,197.53.7.209,37.129.235.174,41187,48213,ICMP,11999,0
2024-08-09 23:37:57,46.116.146.44,105.77.72.106,64177,54033,UDP,11768,0
2024-08-01 17:52:35,92.63.50.219,68.53.18.88,49897,26624,TCP,9121,0
